6.0	97.02128	252.40256
6.0	101.06383	255.60039
6.0	105.106384	261.8789
6.0	109.14893	271.02408
6.0	113.19149	282.75797
6.0	117.23404	296.77356
6.0	121.276596	312.76437
6.0	125.319145	330.44373
6.0	129.36171	349.55548
6.0	133.40425	9.877747
6.0	137.44681	31.221863
6.0	141.48936	53.429596
6.0	145.53192	76.36914
6.0	149.57446	99.93103
6.0	153.61702	124.02429
6.0	157.65958	148.57358
6.0	161.70213	173.51575
6.0	165.74467	198.79828
6.0	169.78723	224.37701
6.0	173.82979	250.21472
6.0	177.87234	276.27985
6.0	181.91489	302.54547
6.0	185.95744	328.9887
6.0	190.0	355.58997
7.0	2.0212767	319.76483
7.0	6.06383	292.3258
7.0	10.106383	264.9818
7.0	14.148936	237.74573
7.0	18.19149	210.63318
7.0	22.234043	183.66254
7.0	26.276596	156.85608
7.0	30.319149	130.24072
7.0	34.361702	103.849335
7.0	38.404255	77.72247
7.0	42.446808	51.91043
7.0	46.48936	26.47638
7.0	50.531914	1.4999695
7.0	54.574467	337.08304
7.0	58.61702	313.35638
7.0	62.659573	290.48923
7.0	66.702126	268.70102
7.0	70.74468	248.27605
7.0	74.78723	229.57841
7.0	78.82979	213.06335
7.0	82.87234	199.27429
7.0	86.914894	188.8094
7.0	90.95744	182.24228
7.0	95.0	180.0
7.0	99.04256	182.24228
7.0	103.085106	188.8094
7.0	107.12766	199.27429
7.0	111.17021	213.06335
7.0	115.21277	229.57841
7.0	119.25532	248.27605
7.0	123.297874	268.70102
7.0	127.34042	290.48923
7.0	131.38298	313.35638
7.0	135.42554	337.08304
7.0	139.46808	1.4999695
7.0	143.51064	26.47638
7.0	147.55319	51.91043
7.0	151.59575	77.72247
7.0	155.63829	103.849335
7.0	159.68085	130.24072
7.0	163.7234	156.85608
7.0	167.76596	183.66254
7.0	171.80852	210.63318
7.0	175.85106	237.74573
7.0	179.89362	264.9818
7.0	183.93617	292.3258
7.0	187.97873	319.76483
8.0	0.0	318.4018
8.0	4.0425534	290.28107
8.0	8.085107	262.1949
8.0	12.12766	234.14813
8.0	16.170214	206.14667
8.0	20.212767	178.19745
8.0	24.25532	150.30927
8.0	28.297873	122.49252
8.0	32.340427	94.76041
8.0	36.38298	67.129395
8.0	40.425533	39.620483
8.0	44.468086	12.260712
8.0	48.51064	345.08557
8.0	52.553192	318.14233
8.0	56.595745	291.4954
8.0	60.638298	265.23395
8.0	64.680855	239.48497
8.0	68.723404	214.43309
8.0	72.76596	190.35379
8.0	76.80851	167.66652
8.0	80.85107	147.01721
8.0	84.893616	129.38531
8.0	88.93617	116.15318
8.0	92.97872	108.93604
8.0	97.02128	108.93604
8.0	101.06383	116.15318
8.0	105.106384	129.38531
8.0	109.14893	147.01721
8.0	113.19149	167.66652
8.0	117.23404	190.35379
8.0	121.276596	214.43309
8.0	125.319145	239.48497
8.0	129.36171	265.23395
8.0	133.40425	291.4954
8.0	137.44681	318.14233
8.0	141.48936	345.08557
8.0	145.53192	12.260712
8.0	149.57446	39.620483
8.0	153.61702	67.129395
8.0	157.65958	94.76041
8.0	161.70213	122.49252
8.0	165.74467	150.30927
8.0	169.78723	178.19745
8.0	173.82979	206.14667
8.0	177.87234	234.14813
8.0	181.91489	262.1949
8.0	185.95744	290.28107
8.0	190.0	318.4018
9.0	2.0212767	296.4878
9.0	6.06383	268.0326
9.0	10.106383	239.58167
9.0	14.148936	211.13562
9.0	18.19149	182.69531
9.0	22.234043	154.2616
9.0	26.276596	125.8356
9.0	30.319149	97.41882
9.0	34.361702	69.01309
9.0	38.404255	40.620758
9.0	42.446808	12.244843
9.0	46.48936	343.8895
9.0	50.531914	315.5602
9.0	54.574467	287.26465
9.0	58.61702	259.01398
9.0	62.659573	230.82458
9.0	66.702126	202.72209
9.0	70.74468	174.74837
9.0	74.78723	146.97704
9.0	78.82979	119.54913
9.0	82.87234	92.76987
9.0	86.914894	67.4166
9.0	90.95744	45.91568
9.0	95.0	36.0
9.0	99.04256	45.91568
9.0	103.085106	67.4166
9.0	107.12766	92.76987
9.0	111.17021	119.54913
9.0	115.21277	146.97704
9.0	119.25532	174.74837
9.0	123.297874	202.72209
9.0	127.34042	230.82458
9.0	131.38298	259.01398
9.0	135.42554	287.26465
9.0	139.46808	315.5602
9.0	143.51064	343.8895
9.0	147.55319	12.244843
9.0	151.59575	40.620758
9.0	155.63829	69.01309
9.0	159.68085	97.41882
9.0	163.7234	125.8356
9.0	167.76596	154.2616
9.0	171.80852	182.69531
9.0	175.85106	211.13562
9.0	179.89362	239.58167
9.0	183.93617	268.0326
9.0	187.97873	296.4878
10.0	0.0	310.7168
10.0	4.0425534	282.2597
10.0	8.085107	253.80658
10.0	12.12766	225.35803
10.0	16.170214	196.91473
10.0	20.212767	168.47754
10.0	24.25532	140.04752
10.0	28.297873	111.625946
10.0	32.340427	83.21445
10.0	36.38298	54.815094
10.0	40.425533	26.430511
10.0	44.468086	358.0643
10.0	48.51064	329.7212
10.0	52.553192	301.40762
10.0	56.595745	273.13284
10.0	60.638298	244.9103
10.0	64.680855	216.76038
10.0	68.723404	188.71555
10.0	72.76596	160.83084
10.0	76.80851	133.20683
10.0	80.85107	106.04745
10.0	84.893616	79.82833
10.0	88.93617	55.88884
10.0	92.97872	38.717728
10.0	97.02128	38.717728
10.0	101.06383	55.88884
10.0	105.106384	79.82833
10.0	109.14893	106.04745
10.0	113.19149	133.20683
10.0	117.23404	160.83084
10.0	121.276596	188.71555
10.0	125.319145	216.76038
10.0	129.36171	244.9103
10.0	133.40425	273.13284
10.0	137.44681	301.40762
10.0	141.48936	329.7212
10.0	145.53192	358.0643
10.0	149.57446	26.430511
10.0	153.61702	54.815094
10.0	157.65958	83.21445
10.0	161.70213	111.625946
10.0	165.74467	140.04752
10.0	169.78723	168.47754
10.0	173.82979	196.91473
10.0	177.87234	225.35803
10.0	181.91489	253.80658
10.0	185.95744	282.2597
10.0	190.0	310.7168
11.0	2.0212767	304.33746
11.0	6.06383	276.2334
11.0	10.106383	248.16626
11.0	14.148936	220.1413
11.0	18.19149	192.16504
11.0	22.234043	164.24512
11.0	26.276596	136.39117
11.0	30.319149	108.61493
11.0	34.361702	80.93109
11.0	38.404255	53.358185
11.0	42.446808	25.919983
11.0	46.48936	358.64746
11.0	50.531914	331.58142
11.0	54.574467	304.77695
11.0	58.61702	278.30963
11.0	62.659573	252.28554
11.0	66.702126	226.85732
11.0	70.74468	202.24983
11.0	74.78723	178.80225
11.0	78.82979	157.03502
11.0	82.87234	137.74704
11.0	86.914894	122.11879
11.0	90.95744	111.69713
11.0	95.0	107.99999
11.0	99.04256	111.69713
11.0	103.085106	122.11879
11.0	107.12766	137.74704
11.0	111.17021	157.03502
11.0	115.21277	178.80225
11.0	119.25532	202.24983
11.0	123.297874	226.85732
11.0	127.34042	252.28554
11.0	131.38298	278.30963
11.0	135.42554	304.77695
11.0	139.46808	331.58142
11.0	143.51064	358.64746
11.0	147.55319	25.919983
11.0	151.59575	53.358185
11.0	155.63829	80.93109
11.0	159.68085	108.61493
11.0	163.7234	136.39117
11.0	167.76596	164.24512
11.0	171.80852	192.16504
11.0	175.85106	220.1413
11.0	179.89362	248.16626
11.0	183.93617	276.2334
11.0	187.97873	304.33746
12.0	0.0	333.51636
12.0	4.0425534	306.03418
12.0	8.085107	278.6411
12.0	12.12766	251.3493
12.0	16.170214	224.17291
12.0	20.212767	197.12885
12.0	24.25532	170.23724
12.0	28.297873	143.52261
12.0	32.340427	117.01471
12.0	36.38298	90.74997
12.0	40.425533	64.77353
12.0	44.468086	39.1416
12.0	48.51064	13.925201
12.0	52.553192	349.2142
12.0	56.595745	325.12387
12.0	60.638298	301.803
12.0	64.680855	279.44418
12.0	68.723404	258.29742
12.0	72.76596	238.68504
12.0	76.80851	221.01596
12.0	80.85107	205.79129
12.0	84.893616	193.58862
12.0	88.93617	185.00691
12.0	92.97872	180.56317
12.0	97.02128	180.56317
12.0	101.06383	185.00691
12.0	105.106384	193.58862
12.0	109.14893	205.79129
12.0	113.19149	221.01596
12.0	117.23404	238.68504
12.0	121.276596	258.29742
12.0	125.319145	279.44418
12.0	129.36171	301.803
12.0	133.40425	325.12387
12.0	137.44681	349.2142
12.0	141.48936	13.925201
12.0	145.53192	39.1416
12.0	149.57446	64.77353
12.0	153.61702	90.74997
12.0	157.65958	117.01471
12.0	161.70213	143.52261
12.0	165.74467	170.23724
12.0	169.78723	197.12885
12.0	173.82979	224.17291
12.0	177.87234	251.3493
12.0	181.91489	278.6411
12.0	185.95744	306.03418
12.0	190.0	333.51636
13.0	2.0212767	342.27075
13.0	6.06383	315.74622
13.0	10.106383	289.38904
13.0	14.148936	263.2207
13.0	18.19149	237.26556
13.0	22.234043	211.5531
13.0	26.276596	186.11743
13.0	30.319149	160.99896
13.0	34.361702	136.24612
13.0	38.404255	111.91626
13.0	42.446808	88.07837
13.0	46.48936	64.815216
13.0	50.531914	42.226593
13.0	54.574467	20.432648
13.0	58.61702	359.57785
13.0	62.659573	339.83524
13.0	66.702126	321.4098
13.0	70.74468	304.54062
13.0	74.78723	289.49997
13.0	78.82979	276.5863
13.0	82.87234	266.10947
13.0	86.914894	258.36603
13.0	90.95744	253.60646
13.0	95.0	251.99998
13.0	99.04256	253.60646
13.0	103.085106	258.36603
13.0	107.12766	266.10947
13.0	111.17021	276.5863
13.0	115.21277	289.49997
13.0	119.25532	304.54062
13.0	123.297874	321.4098
13.0	127.34042	339.83524
13.0	131.38298	359.57785
13.0	135.42554	20.432648
13.0	139.46808	42.226593
13.0	143.51064	64.815216
13.0	147.55319	88.07837
13.0	151.59575	111.91626
13.0	155.63829	136.24612
13.0	159.68085	160.99896
13.0	163.7234	186.11743
13.0	167.76596	211.5531
13.0	171.80852	237.26556
13.0	175.85106	263.2207
13.0	179.89362	289.38904
13.0	183.93617	315.74622
13.0	187.97873	342.27075
14.0	0.0	24.003357
14.0	4.0425534	358.45496
14.0	8.085107	333.13666
14.0	12.12766	308.07483
14.0	16.170214	283.29926
14.0	20.212767	258.84448
14.0	24.25532	234.74994
14.0	28.297873	211.06134
14.0	32.340427	187.83118
14.0	36.38298	165.12048
14.0	40.425533	142.99954
14.0	44.468086	121.54962
14.0	48.51064	100.86447
14.0	52.553192	81.05167
14.0	56.595745	62.23398
14.0	60.638298	44.550415
14.0	64.680855	28.155975
14.0	68.723404	13.22052
14.0	72.76596	359.92575
14.0	76.80851	348.45953
14.0	80.85107	339.00745
14.0	84.893616	331.74167
14.0	88.93617	326.8081
14.0	92.97872	324.3132
14.0	97.02128	324.3132
14.0	101.06383	326.8081
14.0	105.106384	331.74167
14.0	109.14893	339.00745
14.0	113.19149	348.45953
14.0	117.23404	359.92575
14.0	121.276596	13.22052
14.0	125.319145	28.155975
14.0	129.36171	44.550415
14.0	133.40425	62.23398
14.0	137.44681	81.05167
14.0	141.48936	100.86447
14.0	145.53192	121.54962
14.0	149.57446	142.99954
14.0	153.61702	165.12048
14.0	157.65958	187.83118
14.0	161.70213	211.06134
14.0	165.74467	234.74994
14.0	169.78723	258.84448
14.0	173.82979	283.29926
14.0	177.87234	308.07483
14.0	181.91489	333.13666
14.0	185.95744	358.45496
14.0	190.0	24.003357
15.0	2.0212767	45.830383
15.0	6.06383	21.582703
15.0	10.106383	357.6477
15.0	14.148936	334.05756
15.0	18.19149	310.84888
15.0	22.234043	288.06244
15.0	26.276596	265.7445
15.0	30.319149	243.94696
15.0	34.361702	222.72827
15.0	38.404255	202.15387
15.0	42.446808	182.29718
15.0	46.48936	163.23987
15.0	50.531914	145.07251
15.0	54.574467	127.89444
15.0	58.61702	111.81375
15.0	62.659573	96.94638
15.0	66.702126	83.41431
15.0	70.74468	71.3432
15.0	74.78723	60.858917
15.0	78.82979	52.08249
15.0	82.87234	45.12497
15.0	86.914894	40.081207
15.0	90.95744	37.02423
15.0	95.0	35.99997
15.0	99.04256	37.02423
15.0	103.085106	40.081207
15.0	107.12766	45.12497
15.0	111.17021	52.08249
15.0	115.21277	60.858917
15.0	119.25532	71.3432
15.0	123.297874	83.41431
15.0	127.34042	96.94638
15.0	131.38298	111.81375
15.0	135.42554	127.89444
15.0	139.46808	145.07251
15.0	143.51064	163.23987
15.0	147.55319	182.29718
15.0	151.59575	202.15387
15.0	155.63829	222.72827
15.0	159.68085	243.94696
15.0	163.7234	265.7445
15.0	167.76596	288.06244
15.0	171.80852	310.84888
15.0	175.85106	334.05756
15.0	179.89362	357.6477
15.0	183.93617	21.582703
15.0	187.97873	45.830383
16.0	0.0	97.06116
16.0	4.0425534	73.86737
16.0	8.085107	51.02948
16.0	12.12766	28.579956
16.0	16.170214	6.5548096
16.0	20.212767	344.99396
16.0	24.25532	323.9411
16.0	28.297873	303.44476
16.0	32.340427	283.55804
16.0	36.38298	264.33917
16.0	40.425533	245.85193
16.0	44.468086	228.16492
16.0	48.51064	211.35278
16.0	52.553192	195.49487
16.0	56.595745	180.67505
16.0	60.638298	166.98108
16.0	64.680855	154.50269
16.0	68.723404	143.33044
16.0	72.76596	133.55295
16.0	76.80851	125.25464
16.0	80.85107	118.51233
16.0	84.893616	113.39258
16.0	88.93617	109.948395
16.0	92.97872	108.21686
16.0	97.02128	108.21686
16.0	101.06383	109.948395
16.0	105.106384	113.39258
16.0	109.14893	118.51233
16.0	113.19149	125.25464
16.0	117.23404	133.55295
16.0	121.276596	143.33044
16.0	125.319145	154.50269
16.0	129.36171	166.98108
16.0	133.40425	180.67505
16.0	137.44681	195.49487
16.0	141.48936	211.35278
16.0	145.53192	228.16492
16.0	149.57446	245.85193
16.0	153.61702	264.33917
16.0	157.65958	283.55804
16.0	161.70213	303.44476
16.0	165.74467	323.9411
16.0	169.78723	344.99396
16.0	173.82979	6.5548096
16.0	177.87234	28.579956
16.0	181.91489	51.02948
16.0	185.95744	73.86737
16.0	190.0	97.06116
17.0	2.0212767	129.2821
17.0	6.06383	107.48352
17.0	10.106383	86.10309
17.0	14.148936	65.17511
17.0	18.19149	44.736633
17.0	22.234043	24.828125
17.0	26.276596	5.493042
17.0	30.319149	346.77856
17.0	34.361702	328.73523
17.0	38.404255	311.4171
17.0	42.446808	294.88177
17.0	46.48936	279.19012
17.0	50.531914	264.40546
17.0	54.574467	250.59393
17.0	58.61702	237.82288
17.0	62.659573	226.16034
17.0	66.702126	215.6737
17.0	70.74468	206.42822
17.0	74.78723	198.48566
17.0	78.82979	191.9021
17.0	82.87234	186.7268
17.0	86.914894	182.99994
17.0	90.95744	180.75159
17.0	95.0	180.0
17.0	99.04256	180.75159
17.0	103.085106	182.99994
17.0	107.12766	186.7268
17.0	111.17021	191.9021
17.0	115.21277	198.48566
17.0	119.25532	206.42822
17.0	123.297874	215.6737
17.0	127.34042	226.16034
17.0	131.38298	237.82288
17.0	135.42554	250.59393
17.0	139.46808	264.40546
17.0	143.51064	279.19012
17.0	147.55319	294.88177
17.0	151.59575	311.4171
17.0	155.63829	328.73523
17.0	159.68085	346.77856
17.0	163.7234	5.493042
17.0	167.76596	24.828125
17.0	171.80852	44.736633
17.0	175.85106	65.17511
17.0	179.89362	86.10309
17.0	183.93617	107.48352
17.0	187.97873	129.2821
18.0	0.0	187.25348
18.0	4.0425534	166.42285
18.0	8.085107	146.02911
18.0	12.12766	126.10394
18.0	16.170214	106.681274
18.0	20.212767	87.79724
18.0	24.25532	69.4906
18.0	28.297873	51.80237
18.0	32.340427	34.776062
18.0	36.38298	18.45752
18.0	40.425533	2.8945312
18.0	44.468086	348.13696
18.0	48.51064	334.23627
18.0	52.553192	321.24475
18.0	56.595745	309.21558
18.0	60.638298	298.20135
18.0	64.680855	288.25385
18.0	68.723404	279.4228
18.0	72.76596	271.75507
18.0	76.80851	265.29352
18.0	80.85107	260.0758
18.0	84.893616	256.13354
18.0	88.93617	253.49121
18.0	92.97872	252.16583
18.0	97.02128	252.16583
18.0	101.06383	253.49121
18.0	105.106384	256.13354
18.0	109.14893	260.0758
18.0	113.19149	265.29352
18.0	117.23404	271.75507
18.0	121.276596	279.4228
18.0	125.319145	288.25385
18.0	129.36171	298.20135
18.0	133.40425	309.21558
18.0	137.44681	321.24475
18.0	141.48936	334.23627
18.0	145.53192	348.13696
18.0	149.57446	2.8945312
18.0	153.61702	18.45752
18.0	157.65958	34.776062
18.0	161.70213	51.80237
18.0	165.74467	69.4906
18.0	169.78723	87.79724
18.0	173.82979	106.681274
18.0	177.87234	126.10394
18.0	181.91489	146.02911
18.0	185.95744	166.42285
18.0	190.0	187.25348
19.0	2.0212767	227.38379
19.0	6.06383	207.89276
19.0	10.106383	188.87744
19.0	14.148936	170.36841
19.0	18.19149	152.39801
19.0	22.234043	135.0
19.0	26.276596	118.21008
19.0	30.319149	102.06561
19.0	34.361702	86.605286
19.0	38.404255	71.86932
19.0	42.446808	57.89856
19.0	46.48936	44.73523
19.0	50.531914	32.42157
19.0	54.574467	21.0
19.0	58.61702	10.512268
19.0	62.659573	0.9992676
19.0	66.702126	352.49994
19.0	70.74468	345.05096
19.0	74.78723	338.68604
19.0	78.82979	333.43488
19.0	82.87234	329.323
19.0	86.914894	326.37085
19.0	90.95744	324.59344
19.0	95.0	323.99994
19.0	99.04256	324.59344
19.0	103.085106	326.37085
19.0	107.12766	329.323
19.0	111.17021	333.43488
19.0	115.21277	338.68604
19.0	119.25532	345.05096
19.0	123.297874	352.49994
19.0	127.34042	0.9992676
19.0	131.38298	10.512268
19.0	135.42554	21.0
19.0	139.46808	32.42157
19.0	143.51064	44.73523
19.0	147.55319	57.89856
19.0	151.59575	71.86932
19.0	155.63829	86.605286
19.0	159.68085	102.06561
19.0	163.7234	118.21008
19.0	167.76596	135.0
19.0	171.80852	152.39801
19.0	175.85106	170.36841
19.0	179.89362	188.87744
19.0	183.93617	207.89276
19.0	187.97873	227.38379
